38,0.29,0.18,0.49,2.8,0.6,1
34.3042,0.12,0.13,0.12,1.52,0.2627974000000738,1
12,0.55,0.3,0.44,2.8,0.2627974000000738,1
23,0.27,0.13,0.64,2.8,0.6,1
17,0.31,0.13,0.36,1.4,0.2627974000000738,1
37,0.27,0.11,0.6,2.8,0.2627974000000738,1
11,0.29,0.13,0.34,2.8,0.2627974000000738,1
21,0.55,0.28,0.44,3.1,0.6,1
13,0.3,0.13,0.36,2.8,0.3,2
4,0.6170987999999102,0.11,0.15,1.4,0.2627974000000738,1
2,0.18,0.11,0.13,1.1,0.2627974000000738,1
71,0.35,0.13,0.61,2.88,0.6,1
34.50796694799983,1.75,2.1,0.64,4.8,0.3,4
11,0.63,0.3688789999999455,0.34,2,0.2627974000000738,1
13,0.55,0.2,0.29,2.8,0.2627974000000738,1
10,0.37,0.16,0.31,2.7,0.2627974000000738,1
30,0.37,0.13,0.48,2.5,0.2627974000000738,1
10,0.6170987999999102,0.15,0.31,2.7,0.2627974000000738,1
14,0.55,0.4,0.41,2.7,0.6,1
40,0.31,0.13,0.84,2.8,0.6,3
66,1.76,0.26,0.66,2.51,0.2627974000000738,1
34.50796694799983,1.64,0.15,0.39,2.1,0.2627974000000738,1
48,1.49,1.61,0.87,3.14,0.6,1
26,0.3,0.13,0.57,2.8,0.2627974000000738,1
21,0.27,0.13,0.41,3.1,0.6,1
34.50796694799983,0.26,0.13,0.6899999999999999,2.63,0.2627974000000738,1
14,0.55,0.26,0.41,2.7,0.6,1
8,0.27,0.12,0.2,1.1,0.2627974000000738,1
13,0.27,0.36,0.41,2.7,0.6,1
31,0.6,0.13,0.64,2,0.6,1
11,0.37,0.16,0.449600399999958,1.8,0.3,4
5,0.27,0.25,0.37,2.1,0.2627974000000738,1
12,0.77,0.3688789999999455,1,1.2,0.2627974000000738,2
14,0.55,0.27,0.41,2.8,0.6,1
11,0.37,0.3688789999999455,0.2,1.4,0.2627974000000738,4
17,0.6170987999999102,0.4,0.44,2.7,0.2627974000000738,1
81,1.58,1.64,0.45,3.12,0.6,1
17,0.6170987999999102,0.13,0.41,3.25,0.6,1
56,1.63,0.64,0.73,3.6,0.2627974000000738,1
33,0.6170987999999102,0.16,0.5600000000000001,2.7,0.6,1
13,0.31,0.36,0.44,2.75,0.2627974000000738,2
71,1.73,0.31,0.82,2.76,0.2627974000000738,1
10,0.29,0.3,0.34,2.09,0.2627974000000738,1
17,0.55,0.26,0.44,2.8,0.2627974000000738,1
23,0.29,0.13,0.57,2.8,0.6,1
66,2.2,1.48,0.98,4.03,0.2627974000000738,3
16,0.6170987999999102,0.13,0.41,2.8,0.6,1
87,0.27,0.21,0.65,2.42,0.2627974000000738,1
39,1.78,0.4,0.73,2.8,0.6,1
22,0.89,0.3688789999999455,0.6,2.8,0.2627974000000738,1
36,0.27,0.16,0.449600399999958,2.2,0.2627974000000738,1
20,0.6170987999999102,0.13,0.44,2.8,0.6,3
31,0.52,0.15,0.57,3.4,0.6,1
53,0.63,0.25,1.2,2.78,0.2627974000000738,1
11,0.3,0.2,0.34,2.03,0.2627974000000738,1
56,1.68,0.13,0.76,2.7,0.6,1
19,0.32,0.16,0.37,2.83,0.2627974000000738,1
42,0.3,0.14,0.84,2.1,0.2627974000000738,1
44,0.26,0.38,0.73,1.72,0.2627974000000738,1
11,0.6170987999999102,0.26,0.34,2,0.2627974000000738,1
3,0.14,0.17,0.15,1.73,0.2627974000000738,1
26,0.6,0.4,0.64,2.7,0.2627974000000738,1
8,0.24,0.16,0.449600399999958,1.9,0.2627974000000738,1
19,0.37,0.13,0.41,3.1,0.2627974000000738,1
10,0.26,0.16,0.25,1.4,0.2627974000000738,1
12,0.88,0.3688789999999455,0.449600399999958,2.2,0.2627974000000738,4
36,1.1,0.4,0.57,2.8,0.2627974000000738,1
11,0.37,0.25,0.449600399999958,2.03,0.3,4
17,0.65,0.3688789999999455,0.449600399999958,2.6,0.3,4
28,0.55,0.36,0.53,3.77,0.6,1
24,0.6,0.49,0.64,2.94,0.6,1
20,0.49,0.14,0.41,2.75,0.95,1
18,0.55,0.4,0.36,2.96,0.3,4
13,0.6170987999999102,0.26,0.29,2.99,0.2627974000000738,1
45,0.27,0.4,0.73,3.1,0.2627974000000738,1
34.50796694799983,0.27,0.53,0.88,2.4,0.2627974000000738,1
14,0.54,0.3,0.41,2.76,0.2627974000000738,1
9,0.27,0.16,0.25,1.7,0.2627974000000738,1
11,0.37,0.32,0.31,2.2,0.2627974000000738,1
36,0.31,0.18,0.41,2.6,0.6,1
7,0.29,0.13,0.25,1.9,0.2627974000000738,1
34.50796694799983,2.09,2.3,0.9399999999999999,4.8,0.3,1
10,0.6170987999999102,0.26,0.37,2.22,0.6,1
11,0.23,0.13,0.31,2.7,0.2627974000000738,1
11,0.36,0.26,0.34,2.2,0.3,1
15,0.55,0.27,0.41,2.83,0.6,1
41,1.78,0.22,0.73,2.76,0.2627974000000738,1
37,1.11,0.5,0.55,3.46,0.2627974000000738,1
21,0.54,0.4,0.44,3.1,0.3,1
8,0.33,0.25,0.449600399999958,1.8,0.2627974000000738,1
19,0.31,0.13,0.41,3.66,0.6,3
34.50796694799983,1.74,0.62,0.8100000000000001,5.16,0.2627974000000738,1
52,0.57,0.13,0.66,2.8,0.2627974000000738,1
10,0.46,0.3688789999999455,0.449600399999958,1.84,0.2627974000000738,1
15,0.29,0.13,0.41,2.7,0.2627974000000738,3
13,0.6170987999999102,0.36,0.449600399999958,2.72,0.2627974000000738,1
11,0.29,0.3688789999999455,0.39,1.3,0.2627974000000738,4
41,0.34,0.19,0.36,1.13,0.2627974000000738,1
34,0.2,0.13,0.52,2.2,0.2627974000000738,1
18,0.51,0.44,0.41,2.6,0.6,1
66,0.9,1.23,0.91,2,0.2627974000000738,1
32,0.6,0.17,0.64,2.89,0.6,1
14,0.27,0.16,0.44,2.8,0.6,1
20,0.55,1.1,0.44,2.7,0.6,1
34.50796694799983,2.1,0.3688789999999455,0.46,3.1,0.3,4
