113207,C2
296305,C1
230918,C3
645591,D1
495511,C1
654979,C3
579296,D1
63152,C3
279722,B1
281193,C3
360534,C3
624215,C3
320600,C2
255814,D1
273218,A3
138261,D1
483646,D1
543493,C1
256092,C1
457749,D1
182886,C1
138177,C3
600781,C3
450688,B3
556253,C1
82588,D1
298648,D1
635807,D1
643291,F
429197,B3
432150,C2
389842,D1
226346,D1
369070,D1
363646,C1
279007,C3
164646,C1
87080,C3
337906,C3
302042,B3
128268,C3
577179,C2
532430,D1
123943,A2
510279,B3
531006,E1
448712,C1
39928,C3
510695,C2
160349,C2
207090,B2
551844,C2
429736,E2
247013,C2
354454,D1
73803,F
7553,C1
353157,E2
222816,C1
598563,C3
589110,E1
383253,D1
615581,C2
163363,D1
463976,C3
425322,D1
429564,B3
501072,D1
294727,C1
254521,C2
134833,E1
154414,D1
420815,C3
165724,D1
519691,C1
205659,E1
310708,D1
593445,F
152527,D1
148418,D1
427172,E1
353737,C3
273422,C3
162364,C3
497161,C2
567145,C3
121061,E2
516639,D1
166505,A2
611954,C2
196242,B3
440899,C3
176113,D1
603531,C3
626953,A3
567983,D1
462914,B2
221457,D1
618458,C1
204041,C3
481129,B3
113804,E1
261297,C2
258752,E1
72402,C1
83004,C2
419207,C1
347386,C2
174848,E1
162720,D1
659425,C2
638040,E2
335837,C2
135317,E1
160334,C2
277960,D1
47768,D1
324210,D1
358089,E1
405416,D1
360699,C1
497048,C3
216520,E2
302043,D1
339087,D1
107619,E1
135882,C1
36419,C2
200566,B2
612259,E1
87857,C3
635251,C3
411883,C2
567446,E1
642279,C3
651603,C2
617595,B3
314774,D1
447059,D1
324289,C1
286445,B3
482097,F
44363,D1
17220,C3
245154,B3
113619,C2
425769,C2
509825,B2
329775,B3
398497,C3
87335,D1
499164,D1
179485,F
489426,B2
422252,B3
472776,C2
653776,D1
91788,C2
543157,C1
660405,E1
338505,C3
653533,C1
483429,C2
141539,C2
472124,C3
411166,D1
149678,C1
196420,E1
301825,D1
190789,A3
57494,C3
10855,C1
645702,C2
384555,C2
284655,D1
38446,C1
564016,D1
45639,E1
117814,C1
99090,D1
212165,B3
17811,F
179586,B2
316139,C2
42994,C2
610398,B3
218764,C2
617169,C2
176670,D1
46247,F
264793,D1
496404,C3
613980,B1
660433,D1
170337,C2
212005,C3
353546,C2
14087,C3
579810,B2
190155,D1
37832,C3
93120,C2
190810,C2
616443,E1
498692,E1
172751,C1
520594,E2
478289,E1
216393,C1
642764,C2
289537,C2
220603,D1
260679,E1
596073,C2
379166,C2
249831,E2
395212,D1
75873,C1
191544,C1
644768,C1
663310,C3
153342,C1
422355,C1
21831,A3
205075,C3
203555,C3
485480,C1
481059,C1
384019,C2
229081,C1
123401,D1
547642,C2
332586,C3
364651,C1
554949,D1
205088,E1
434532,C3
346172,E2
514850,E2
207585,C3
119609,B3
417564,D1
375702,B3
170668,E1
286392,C2
465087,C3
578027,C3
420894,C1
419288,C1
430092,D1
54778,G
635508,D1
574941,B3
163999,D1
233438,B3
626994,C1
618749,C3
353527,D1
83966,C1
438011,C3
217011,C2
556525,C1
